# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      1      0     2.41226604750636E-24   2.41226604750636E-24
    4      2      2     2.02222656296492E-07   8.08890625185966E-07
   10      5      5     4.85748032218656E-22   4.85748032218656E-21
   12      6      6     6.47590532558714E-14   7.77108639070457E-13
   13      6      7     8.79642542206973E-24   1.14353530486906E-22
   15      7      8     1.81116416033008E-18   2.71674624049512E-17
   16      8      8     2.46477390218989E-13   3.94363824350382E-12
   17      8      9     8.45989701302484E-25   1.43818249221422E-23
   19      9     10     7.58543392522794E-20   1.44123244579331E-18
   20     10     10     3.55480600972047E-15   7.10961201944093E-14
   21     10     11     2.01923386570973E-22   4.24039111799042E-21
   22     10     12     9.94288811683223E-20   2.18743538570309E-18
   23     11     12     1.49469955248245E-17   3.43780897070963E-16
   24     12     12     1.74202290661872E-16   4.18085497588492E-15
   25     12     13     4.72310521824423E-19   1.18077630456106E-17
   26     12     14     4.38571376301723E-17   1.14028557838448E-15
   26     13     13     8.81743091856125E-19   2.29253203882592E-17
   27     13     14     2.26258687903398E-17   6.10898457339176E-16
   28     14     14     1.39545381919559E-17   3.90727069374764E-16
   29     14     15     7.17890898571735E-17   2.08188360585803E-15
   30     14     16     5.84847267944882E-16   1.75454180383464E-14
   31     15     16     4.84480187433011E-18   1.50188858104234E-16
   32     16     16     4.52080410994364E-17   1.44665731518196E-15
   33     16     17     4.54969649870675E-17   1.50139984457323E-15
   34     16     18     1.33342778226308E-14   4.53365445969446E-13
   35     17     18     5.60065820663732E-17   1.96023037232306E-15
   36     16     20     4.07805657534839E-15   1.46810036712542E-13
   36     18     18     3.40541426336270E-18   1.22594913481057E-16
   37     17     20     1.52889135100169E-15   5.65689799870626E-14
   38     18     20     3.37302963863283E-14   1.28175126268047E-12
   39     19     20     4.31161737852181E-17   1.68153077762351E-15
   40     18     22     2.55215794782330E-15   1.02086317912932E-13
   40     19     21     1.60100562784350E-18   6.40402251137400E-17
   40     20     20     1.13808330331343E-18   4.55233321325372E-17
   41     19     22     1.16315253668392E-16   4.76892540040408E-15
   42     20     22     5.17334732476732E-16   2.17280587640227E-14
   43     20     23     3.44683071924984E-16   1.48213720927743E-14
   44     20     24     8.37540070238367E-13   3.68517630904882E-11
   45     21     24     6.22023794185117E-14   2.79910707383303E-12
   46     20     26     1.21055738655001E-11   5.56856397813006E-10
   46     22     24     1.13535991211809E-14   5.22265559574321E-13
   47     22     25     7.47969551959481E-12   3.51545689420956E-10
   48     22     26     4.38244768091190E-09   2.10357488683771E-07
   49     22     27     5.80224282345469E-09   2.84309898349280E-07
   50     22     28     1.14639996311940E-05   5.73199981559701E-04
   50     24     26     5.12337746849921E-12   2.56168873424960E-10
   51     23     28     3.23401285312771E-06   1.64934655509513E-04
   52     24     28     4.75263102607559E-05   2.47136813355931E-03
   53     24     29     1.33457555560649E-05   7.07325044471438E-04
   54     24     30     5.02271027418314E-04   2.71226354805890E-02
   54     26     28     8.09651321931103E-10   4.37211713842795E-08
   55     25     30     1.27623296154814E-04   7.01928128851474E-03
   56     26     30     6.31968966412396E-04   3.53902621190941E-02
   57     26     31     1.05525186477346E-04   6.01493562920870E-03
   58     26     32     6.49757526214050E-03   3.76859365204149E-01
   58     28     30     1.11130221410075E-10   6.44555284178433E-09
   59     27     32     8.38261211961729E-05   4.94574115057420E-03
   60     28     32     4.62529866173801E-05   2.77517919704281E-03
   61     28     33     4.59827121021490E-05   2.80494543823109E-03
   62     28     34     7.85431991915273E-03   4.86967834987469E-01
   63     29     34     2.28528763214321E-05   1.43973120825022E-03
   64     28     36     6.86024553909976E-04   4.39055714502384E-02
   64     30     34     1.55321356558955E-08   9.94056681977315E-07
   65     29     36     7.64162247681185E-06   4.96705460992770E-04
   66     30     36     1.80249228770164E-06   1.18964490988308E-04
   67     30     37     2.09653904168873E-07   1.40468115793145E-05
   68     30     38     2.85106275873252E-06   1.93872267593811E-04
   69     31     38     1.68007128043917E-09   1.15924918350303E-07
   70     30     40     9.22135621461384E-09   6.45494935022969E-07
   70     32     38     1.28155432666799E-10   8.97088028667592E-09
   71     31     40     8.08891711206142E-10   5.74313114956361E-08
   72     32     40     1.00398128139883E-08   7.22866522607160E-07
   73     32     41     7.07903010360841E-11   5.16769197563414E-09
   74     32     42     7.15467895319417E-09   5.29446242536368E-07
   74     34     40     1.43098068158439E-14   1.05892570437245E-12
   75     33     42     2.67218786867919E-11   2.00414090150939E-09
   76     32     44     6.11921880599668E-11   4.65060629255747E-09
   76     34     42     8.75708334649407E-11   6.65538334333549E-09
   77     34     43     2.11720910966216E-11   1.63025101443986E-09
   78     34     44     2.35592221380515E-09   1.83761932676801E-07
   78     36     42     3.84303209515951E-19   2.99756503422442E-17
   79     35     44     2.45049185456490E-11   1.93588856510627E-09
   80     34     46     8.37798574838674E-10   6.70238859870939E-08
   80     36     44     1.80195984049433E-13   1.44156787239546E-11
   81     35     46     2.33394626396890E-11   1.89049647381481E-09
   82     34     48     7.55715891852712E-12   6.19687031319223E-10
   82     36     46     1.48621088283292E-10   1.21869292392299E-08
   83     36     47     4.12102744026929E-11   3.42045277542351E-09
   84     36     48     5.53690112046374E-09   4.65099694118954E-07
   84     38     46     7.13640963125272E-17   5.99458409025228E-15
   85     37     48     9.16249197772322E-11   7.78811818106474E-09
   86     36     50     2.69557380287531E-09   2.31819347047277E-07
   86     38     48     1.80305159374671E-11   1.55062437062217E-09
   87     37     50     3.87485008427651E-09   3.37111957332056E-07
   87     38     49     7.09875651272547E-11   6.17591816607116E-09
