# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      1      0     1.40347386903306E-12   1.40347386903306E-12
    2      1      1     4.34626019377365E-19   8.69252038754730E-19
    3      2      1     7.26888023970340E-13   2.18066407191102E-12
    4      2      2     5.97033917960713E-10   2.38813567184285E-09
    6      3      3     1.78431334133330E-20   1.07058800479998E-19
    7      3      4     3.01356787393289E-16   2.10949751175302E-15
    9      4      5     3.58499947625896E-13   3.22649952863306E-12
   10      5      5     2.82407019076156E-18   2.82407019076156E-17
   11      5      6     1.57011735771162E-15   1.72712909348278E-14
   12      6      6     4.20732029370467E-12   5.04878435244560E-11
   13      6      7     3.21783194239005E-13   4.18318152510706E-12
   14      7      7     9.88470682731595E-09   1.38385895582423E-07
   15      7      8     4.72883849067476E-08   7.09325773601214E-07
   16      8      8     8.36820803108969E-10   1.33891328497435E-08
   17      8      9     1.70977026424607E-11   2.90660944921832E-10
   18      8     10     1.24295946148146E-05   2.23732703066662E-04
   19      9     10     1.58697970230548E-05   3.01526143438041E-04
   20     10     10     9.09753240057690E-08   1.81950648011538E-06
   21     10     11     1.08093852487357E-06   2.26997090223450E-05
   22     10     12     4.44415058866565E-06   9.77713129506444E-05
   23     11     12     2.00561484830587E-06   4.61291415110351E-05
   24     12     12     3.34207829796703E-07   8.02098791512087E-06
   25     12     13     7.36122800393671E-07   1.84030700098418E-05
   26     12     14     1.37805188903745E-06   3.58293491149737E-05
   26     13     13     2.55106290752652E-19   6.63276355956894E-18
   27     13     14     3.39550446342892E-07   9.16786205125808E-06
   28     14     14     7.11376365292388E-07   1.99185382281869E-05
   29     14     15     1.28106219827010E-07   3.71508037498328E-06
   30     14     16     1.90670477745325E-06   5.72011433235976E-05
   31     15     16     2.92599725458527E-07   9.07059148921434E-06
   32     16     16     1.80540054661703E-07   5.77728174917450E-06
   33     16     17     4.71877284635186E-07   1.55719503929611E-05
   34     16     18     9.01396040754146E-07   3.06474653856410E-05
   35     17     18     1.98528371963790E-07   6.94849301873266E-06
   36     16     20     2.72605583310364E-07   9.81380099917310E-06
   36     18     18     1.00022671025903E-16   3.60081615693249E-15
   37     17     20     4.15250554321033E-07   1.53642705098782E-05
   38     18     20     1.00792020350672E-07   3.83009677332555E-06
   39     19     20     3.16658323364058E-08   1.23496746111983E-06
   40     18     22     1.82043698535938E-07   7.28174794143751E-06
   40     19     21     1.40416446068347E-22   5.61665784273389E-21
   40     20     20     8.95873211284624E-23   3.58349284513850E-21
   41     19     22     2.14366727266529E-07   8.78903581792770E-06
   42     20     22     1.03067934615198E-06   4.32885325383830E-05
   43     20     23     1.05603896349357E-06   4.54096754302236E-05
   44     20     24     2.63431038280082E-06   1.15909656843236E-04
   45     21     24     2.93001043025862E-06   1.31850469361638E-04
   46     20     26     1.31426554599397E-06   6.04562151157226E-05
   46     22     24     3.31213352410427E-16   1.52358142108797E-14
   47     22     25     8.43293277072168E-07   3.96347840223919E-05
   48     22     26     3.07859362493096E-06   1.47772493996686E-04
   49     22     27     3.93292112633861E-07   1.92713135190592E-05
   50     22     28     6.85047131224634E-07   3.42523565612317E-05
   51     23     28     8.67065235692159E-07   4.42203270203001E-05
   52     24     28     4.33800330879761E-07   2.25576172057476E-05
   53     24     29     6.53069463673759E-07   3.46126815747092E-05
   54     24     30     2.46356668432100E-08   1.33032600953334E-06
   55     25     30     2.61737833400365E-09   1.43955808370201E-07
   56     26     30     5.16300194791867E-08   2.89128109083446E-06
   57     26     31     3.88118771157574E-08   2.21227699559817E-06
   58     26     32     4.03585264561726E-08   2.34079453445801E-06
   59     27     32     2.97601029003834E-08   1.75584607112262E-06
   60     28     32     2.90658414420114E-08   1.74395048652069E-06
   61     28     33     3.80673819059803E-08   2.32211029626480E-06
   62     28     34     4.05323974143517E-07   2.51300863968980E-05
   63     29     34     1.76411920471743E-07   1.11139509897198E-05
   64     28     36     1.14597774894083E-07   7.33425759322130E-06
   64     30     34     8.58721932096899E-19   5.49582036542015E-17
   65     29     36     2.39088662188566E-07   1.55407630422568E-05
   66     30     36     1.74785891367575E-07   1.15358688302600E-05
   67     30     37     1.62328617874754E-07   1.08760173976085E-05
   68     30     38     3.39634515360612E-07   2.30951470445216E-05
   69     31     38     2.97964058450263E-07   2.05595200330682E-05
   70     30     40     9.97072507351362E-08   6.97950755145953E-06
   70     32     38     1.38890070526563E-12   9.72230493685944E-11
   71     31     40     2.67189115411168E-07   1.89704271941929E-05
   72     32     40     1.99198301874385E-07   1.43422777349557E-05
   73     32     41     2.12791240697962E-07   1.55337605709512E-05
   74     32     42     4.37266882532352E-07   3.23577493073941E-05
   75     33     42     6.95975008418064E-07   5.21981256313548E-05
   76     32     44     5.64192482795874E-05   4.28786286924864E-03
   76     34     42     9.20936887396798E-12   6.99912034421567E-10
   77     34     43     1.71818129117523E-04   1.32299959420493E-02
   78     34     44     4.51739741335632E-04   3.52356998241793E-02
   79     35     44     6.21570144852503E-04   4.91040414433477E-02
   80     34     46     1.24625491629056E-03   9.97003933032447E-02
   80     36     44     1.59873731996113E-18   1.27898985596890E-16
   81     35     46     1.53745635049749E-03   1.24533964390296E-01
   82     34     48     3.09993011507965E-04   2.54194269436531E-02
   82     36     46     1.39566615764979E-07   1.14444624927283E-05
   83     36     47     5.69647408858668E-05   4.72807349352694E-03
   84     36     48     2.35374853248240E-04   1.97714876728521E-02
   85     37     48     1.21902925368232E-04   1.03617486562998E-02
   86     36     50     2.07118686953740E-04   1.78122070780217E-02
   86     38     48     9.95151734991527E-15   8.55830492092713E-13
